COMMON NAME,OBSERVATION COUNT,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,DATETIME,Year,Month,Day,Day_of_Week,Hour,OBSERVATION,COUNTY_ENCODED,LOCALITY_ENCODED,COMMON NAME_ENCODED,Is_Summer,Is_Winter,Is_Spring,Is_Autumn,Is_Morning,Is_Afternoon,Is_Evening,Is_Night
Red-vented Bulbul,3.0,Lunugamvehera,Ranawaranawa Lake,6.414713,81.129803,2024-01-26,16:00:00,2024-01-26 16:00:00,2024,1,26,4,16,1,5,374,1,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Lunugamvehera,Ranawaranawa Lake,6.414713,81.129803,2024-01-26,16:00:00,2024-01-26 16:00:00,2024,1,26,4,16,1,5,374,2,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Palatupana Saltern,6.2495063,81.3825615,2024-01-26,16:33:00,2024-01-26 16:33:00,2024,1,26,4,16,1,9,342,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Palatupana Saltern,6.2495063,81.3825615,2024-01-26,16:33:00,2024-01-26 16:33:00,2024,1,26,4,16,1,9,342,1,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Palatupana Saltern,6.2495063,81.3825615,2024-01-26,16:33:00,2024-01-26 16:33:00,2024,1,26,4,16,1,9,342,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00,2024-01-26 17:14:00,2024,1,26,4,17,1,9,179,0,0,1,0,0,0,0,1,0
White-throated Kingfisher,1.0,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00,2024-01-26 17:14:00,2024,1,26,4,17,1,9,179,2,0,1,0,0,0,0,1,0
White-throated Kingfisher,1.0,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00,2024-01-26 17:14:00,2024,1,26,4,17,1,9,179,2,0,1,0,0,0,0,1,0
Red-vented Bulbul,6.0,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00,2024-01-26 17:14:00,2024,1,26,4,17,1,9,179,1,0,1,0,0,0,0,1,0
White-throated Kingfisher,1.0,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00,2024-01-26 17:14:00,2024,1,26,4,17,1,9,179,2,0,1,0,0,0,0,1,0
Red-vented Bulbul,6.0,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00,2024-01-26 17:14:00,2024,1,26,4,17,1,9,179,1,0,1,0,0,0,0,1,0
Red-vented Bulbul,6.0,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00,2024-01-26 17:14:00,2024,1,26,4,17,1,9,179,1,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00,2024-01-26 17:14:00,2024,1,26,4,17,1,9,179,0,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00,2024-01-26 17:14:00,2024,1,26,4,17,1,9,179,0,0,1,0,0,0,0,1,0
White-throated Kingfisher,1.0,Lunugamvehera,Monaragala District Uva,6.41217,81.130963,2024-01-26,17:30:00,2024-01-26 17:30:00,2024,1,26,4,17,1,5,309,2,0,1,0,0,0,0,1,0
White-throated Kingfisher,0.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-01-27,06:14:00,2024-01-27 06:14:00,2024,1,27,5,6,0,5,57,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,0.0,Lunugamvehera,Bundala Freshwater Marsh,6.1963995,81.2109113,2024-01-27,06:14:00,2024-01-27 06:14:00,2024,1,27,5,6,0,5,57,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Lunugamvehera,Tranquil Wild Thanamalwila,6.414374,81.129946,2024-01-27,06:22:00,2024-01-27 06:22:00,2024,1,27,5,6,1,5,482,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Lunugamvehera,Tranquil Wild Thanamalwila,6.414374,81.129946,2024-01-27,06:22:00,2024-01-27 06:22:00,2024,1,27,5,6,1,5,482,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,11.0,Hambantota,Bundala Kirinda Road Southern Province,6.2054467,81.2346067,2024-01-27,06:23:00,2024-01-27 06:23:00,2024,1,27,5,6,1,3,61,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Hambantota,Bundala Kirinda Road Southern Province,6.2054467,81.2346067,2024-01-27,06:23:00,2024-01-27 06:23:00,2024,1,27,5,6,1,3,61,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Hambantota,Bundala Kirinda Road Southern Province,6.2054467,81.2346067,2024-01-27,06:23:00,2024-01-27 06:23:00,2024,1,27,5,6,1,3,61,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,11.0,Hambantota,Bundala Kirinda Road Southern Province,6.2054467,81.2346067,2024-01-27,06:23:00,2024-01-27 06:23:00,2024,1,27,5,6,1,3,61,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Hambantota,Bundala Kirinda Road Southern Province,6.2054467,81.2346067,2024-01-27,06:23:00,2024-01-27 06:23:00,2024,1,27,5,6,1,3,61,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Hambantota,Bundala Kirinda Road Southern Province,6.2054467,81.2346067,2024-01-27,06:23:00,2024-01-27 06:23:00,2024,1,27,5,6,1,3,61,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Hambantota,Bundala Kirinda Road Southern Province,6.2054467,81.2346067,2024-01-27,06:23:00,2024-01-27 06:23:00,2024,1,27,5,6,1,3,61,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Hambantota,Bundala Kirinda Road Southern Province,6.2054467,81.2346067,2024-01-27,06:23:00,2024-01-27 06:23:00,2024,1,27,5,6,1,3,61,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,11.0,Hambantota,Bundala Kirinda Road Southern Province,6.2054467,81.2346067,2024-01-27,06:23:00,2024-01-27 06:23:00,2024,1,27,5,6,1,3,61,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,5.0,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-01-27,06:46:00,2024-01-27 06:46:00,2024,1,27,5,6,1,5,160,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-01-27,06:46:00,2024-01-27 06:46:00,2024,1,27,5,6,1,5,160,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,5.0,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-01-27,06:46:00,2024-01-27 06:46:00,2024,1,27,5,6,1,5,160,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,5.0,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-01-27,06:46:00,2024-01-27 06:46:00,2024,1,27,5,6,1,5,160,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-01-27,06:46:00,2024-01-27 06:46:00,2024,1,27,5,6,1,5,160,2,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Lunugamvehera,Embilikala Bundala National Park,6.1999729,81.1991039,2024-01-27,06:46:00,2024-01-27 06:46:00,2024,1,27,5,6,1,5,160,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Hambantota,Mirijjawila Lewaya,6.1218982,81.0669413,2024-01-27,07:40:00,2024-01-27 07:40:00,2024,1,27,5,7,1,3,304,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Hambantota,Mirijjawila Lewaya,6.1218982,81.0669413,2024-01-27,07:40:00,2024-01-27 07:40:00,2024,1,27,5,7,1,3,304,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Hambantota,Mirijjawila Lewaya,6.1218982,81.0669413,2024-01-27,07:40:00,2024-01-27 07:40:00,2024,1,27,5,7,1,3,304,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,18.0,Ambalantota,st Plain Kalametiya Southern Province,6.0987083,80.9548133,2024-01-27,08:17:00,2024-01-27 08:17:00,2024,1,27,5,8,1,0,623,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,3.0,Ambalantota,st Plain Kalametiya Southern Province,6.0987083,80.9548133,2024-01-27,08:17:00,2024-01-27 08:17:00,2024,1,27,5,8,1,0,623,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Ambalantota,st Plain Kalametiya Southern Province,6.0987083,80.9548133,2024-01-27,08:17:00,2024-01-27 08:17:00,2024,1,27,5,8,1,0,623,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,3.0,Ambalantota,st Plain Kalametiya Southern Province,6.0987083,80.9548133,2024-01-27,08:17:00,2024-01-27 08:17:00,2024,1,27,5,8,1,0,623,2,0,1,0,0,1,0,0,0
White-throated Kingfisher,3.0,Ambalantota,st Plain Kalametiya Southern Province,6.0987083,80.9548133,2024-01-27,08:17:00,2024-01-27 08:17:00,2024,1,27,5,8,1,0,623,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Ambalantota,st Plain Kalametiya Southern Province,6.0987083,80.9548133,2024-01-27,08:17:00,2024-01-27 08:17:00,2024,1,27,5,8,1,0,623,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,18.0,Ambalantota,st Plain Kalametiya Southern Province,6.0987083,80.9548133,2024-01-27,08:17:00,2024-01-27 08:17:00,2024,1,27,5,8,1,0,623,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,18.0,Ambalantota,st Plain Kalametiya Southern Province,6.0987083,80.9548133,2024-01-27,08:17:00,2024-01-27 08:17:00,2024,1,27,5,8,1,0,623,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Ambalantota,st Plain Kalametiya Southern Province,6.0987083,80.9548133,2024-01-27,08:17:00,2024-01-27 08:17:00,2024,1,27,5,8,1,0,623,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,3.0,Ambalantota,nd Plain Kalametiya Southern Province,6.08883,80.949215,2024-01-27,09:02:00,2024-01-27 09:02:00,2024,1,27,5,9,1,0,619,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,3.0,Ambalantota,nd Plain Kalametiya Southern Province,6.08883,80.949215,2024-01-27,09:02:00,2024-01-27 09:02:00,2024,1,27,5,9,1,0,619,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,3.0,Ambalantota,nd Plain Kalametiya Southern Province,6.08883,80.949215,2024-01-27,09:02:00,2024-01-27 09:02:00,2024,1,27,5,9,1,0,619,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Ambalantota,Kalamatiya Lagoon  Kalametiya Southern Province,6.0835833,80.9360333,2024-01-27,10:37:00,2024-01-27 10:37:00,2024,1,27,5,10,1,0,216,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Ambalantota,Kalamatiya Lagoon  Kalametiya Southern Province,6.0835833,80.9360333,2024-01-27,10:37:00,2024-01-27 10:37:00,2024,1,27,5,10,1,0,216,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Ambalantota,Kalamatiya Lagoon  Kalametiya Southern Province,6.0835833,80.9360333,2024-01-27,10:37:00,2024-01-27 10:37:00,2024,1,27,5,10,1,0,216,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Ambalantota,Kalamatiya Sanctuary,6.089234,80.9489068,2024-01-27,11:15:00,2024-01-27 11:15:00,2024,1,27,5,11,1,0,218,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Ambalantota,Kalamatiya Sanctuary,6.089234,80.9489068,2024-01-27,11:15:00,2024-01-27 11:15:00,2024,1,27,5,11,1,0,218,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Ambalantota,Kalamatiya Sanctuary,6.089234,80.9489068,2024-01-27,11:15:00,2024-01-27 11:15:00,2024,1,27,5,11,1,0,218,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Ambalantota,Hungama Post Office,6.110573,80.931907,2024-01-27,11:57:00,2024-01-27 11:57:00,2024,1,27,5,11,1,0,204,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Ambalantota,Hungama Post Office,6.110573,80.931907,2024-01-27,11:57:00,2024-01-27 11:57:00,2024,1,27,5,11,1,0,204,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Ambalantota,Hungama Post Office,6.110573,80.931907,2024-01-27,11:57:00,2024-01-27 11:57:00,2024,1,27,5,11,1,0,204,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-27,12:43:00,2024-01-27 12:43:00,2024,1,27,5,12,1,8,453,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,2.0,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-27,12:43:00,2024-01-27 12:43:00,2024,1,27,5,12,1,8,453,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,7.0,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-27,12:43:00,2024-01-27 12:43:00,2024,1,27,5,12,1,8,453,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,2.0,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-27,12:43:00,2024-01-27 12:43:00,2024,1,27,5,12,1,8,453,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,7.0,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-27,12:43:00,2024-01-27 12:43:00,2024,1,27,5,12,1,8,453,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,7.0,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-27,12:43:00,2024-01-27 12:43:00,2024,1,27,5,12,1,8,453,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,5.0,Tangalle,Tangalle Paddyfields  West side,6.041829,80.791534,2024-01-27,14:21:00,2024-01-27 14:21:00,2024,1,27,5,14,1,8,442,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,5.0,Tangalle,Tangalle Paddyfields  West side,6.041829,80.791534,2024-01-27,14:21:00,2024-01-27 14:21:00,2024,1,27,5,14,1,8,442,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,2.0,Tangalle,Tangalle Paddyfields  West side,6.041829,80.791534,2024-01-27,14:21:00,2024-01-27 14:21:00,2024,1,27,5,14,1,8,442,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,2.0,Tangalle,Tangalle Paddyfields  West side,6.041829,80.791534,2024-01-27,14:21:00,2024-01-27 14:21:00,2024,1,27,5,14,1,8,442,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,5.0,Tangalle,Tangalle Paddyfields  West side,6.041829,80.791534,2024-01-27,14:21:00,2024-01-27 14:21:00,2024,1,27,5,14,1,8,442,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,2.0,Tangalle,Tangalle Paddyfields  West side,6.041829,80.791534,2024-01-27,14:21:00,2024-01-27 14:21:00,2024,1,27,5,14,1,8,442,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,0.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-01-28,06:22:00,2024-01-28 06:22:00,2024,1,28,6,6,0,3,69,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,0.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-01-28,06:22:00,2024-01-28 06:22:00,2024,1,28,6,6,0,3,69,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,0.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-01-28,06:22:00,2024-01-28 06:22:00,2024,1,28,6,6,0,3,69,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,0.0,Hambantota,Pallamelala Wela,6.1937285,81.1861377,2024-01-28,09:28:00,2024-01-28 09:28:00,2024,1,28,6,9,0,3,352,0,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,3.0,Thissamaharama,Pannegamuwa Lake,6.3092571,81.2350559,2024-01-29,14:23:00,2024-01-29 14:23:00,2024,1,29,0,14,1,9,359,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,4.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-29,15:11:00,2024-01-29 15:11:00,2024,1,29,0,15,1,9,582,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,20.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-29,15:11:00,2024-01-29 15:11:00,2024,1,29,0,15,1,9,582,1,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2024-01-29,15:22:00,2024-01-29 15:22:00,2024,1,29,0,15,1,9,269,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,1.0,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2024-01-29,15:22:00,2024-01-29 15:22:00,2024,1,29,0,15,1,9,269,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,1.0,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2024-01-29,15:22:00,2024-01-29 15:22:00,2024,1,29,0,15,1,9,269,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,1.0,Thissamaharama,Moms Kitchen Tissamaharama Southern Province,6.2835338,81.2765002,2024-01-29,17:36:00,2024-01-29 17:36:00,2024,1,29,0,17,1,9,308,0,0,1,0,0,0,0,1,0
White-throated Kingfisher,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-29,19:08:00,2024-01-29 19:08:00,2024,1,29,0,19,0,9,582,2,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-29,19:08:00,2024-01-29 19:08:00,2024,1,29,0,19,0,9,582,0,0,1,0,0,0,0,1,0
Red-vented Bulbul,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-29,19:08:00,2024-01-29 19:08:00,2024,1,29,0,19,0,9,582,1,0,1,0,0,0,0,1,0
Red-vented Bulbul,13.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2024-01-30,03:30:00,2024-01-30 03:30:00,2024,1,30,1,3,1,9,461,1,0,1,0,0,0,0,0,1
Blue-tailed Bee-eater,3.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2024-01-30,03:30:00,2024-01-30 03:30:00,2024,1,30,1,3,1,9,461,0,0,1,0,0,0,0,0,1
White-throated Kingfisher,4.0,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2024-01-30,03:30:00,2024-01-30 03:30:00,2024,1,30,1,3,1,9,461,2,0,1,0,0,0,0,0,1
Red-vented Bulbul,10.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-01-30,06:17:00,2024-01-30 06:17:00,2024,1,30,1,6,1,3,69,1,0,1,0,0,1,0,0,0
White-throated Kingfisher,3.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-01-30,06:17:00,2024-01-30 06:17:00,2024,1,30,1,6,1,3,69,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,10.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-01-30,06:17:00,2024-01-30 06:17:00,2024,1,30,1,6,1,3,69,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,2.0,Thissamaharama,Yala Southern Province,6.2512989,81.3968024,2024-01-30,06:30:00,2024-01-30 06:30:00,2024,1,30,1,6,1,9,596,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Thissamaharama,Yala Southern Province,6.2512989,81.3968024,2024-01-30,06:30:00,2024-01-30 06:30:00,2024,1,30,1,6,1,9,596,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,9.0,Thissamaharama,Yala Southern Province,6.2512989,81.3968024,2024-01-30,06:30:00,2024-01-30 06:30:00,2024,1,30,1,6,1,9,596,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,25.0,Ambalantota,st PlainKalamatiya Road Kalametiya,6.0927196,80.9536885,2024-01-30,07:13:00,2024-01-30 07:13:00,2024,1,30,1,7,1,0,624,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Ambalantota,st PlainKalamatiya Road Kalametiya,6.0927196,80.9536885,2024-01-30,07:13:00,2024-01-30 07:13:00,2024,1,30,1,7,1,0,624,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Ambalantota,st PlainKalamatiya Road Kalametiya,6.0927196,80.9536885,2024-01-30,07:13:00,2024-01-30 07:13:00,2024,1,30,1,7,1,0,624,2,0,1,0,0,1,0,0,0
Red-vented Bulbul,4.0,Ambalantota,nd PlainKalamatiya Road Kalametiya,6.0855695,80.9438669,2024-01-30,08:11:00,2024-01-30 08:11:00,2024,1,30,1,8,1,0,620,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,6.0,Ambalantota,nd PlainKalamatiya Road Kalametiya,6.0855695,80.9438669,2024-01-30,08:11:00,2024-01-30 08:11:00,2024,1,30,1,8,1,0,620,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,2.0,Ambalantota,st PlainKalamatiya Road Kalametiya,6.0927196,80.9536885,2024-01-30,10:53:00,2024-01-30 10:53:00,2024,1,30,1,10,1,0,624,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,4.0,Ambalantota,st PlainKalamatiya Road Kalametiya,6.0927196,80.9536885,2024-01-30,10:53:00,2024-01-30 10:53:00,2024,1,30,1,10,1,0,624,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,1.0,Ambalantota,nd PlainKalamatiya Road Kalametiya,6.0855695,80.9438669,2024-01-30,11:51:00,2024-01-30 11:51:00,2024,1,30,1,11,1,0,620,1,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,2.0,Ambalantota,nd PlainKalamatiya Road Kalametiya,6.0855695,80.9438669,2024-01-30,11:51:00,2024-01-30 11:51:00,2024,1,30,1,11,1,0,620,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,1.0,Thissamaharama,Tissa Road Debarawewa Southern Province,6.2892783,81.26027,2024-01-30,12:42:00,2024-01-30 12:42:00,2024,1,30,1,12,1,9,464,2,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Ambalantota,st PlainKalamatiya Road Kalametiya,6.0927196,80.9536885,2024-01-30,12:56:00,2024-01-30 12:56:00,2024,1,30,1,12,1,0,624,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,8.0,Ambalantota,st PlainKalamatiya Road Kalametiya,6.0927196,80.9536885,2024-01-30,12:56:00,2024-01-30 12:56:00,2024,1,30,1,12,1,0,624,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,1.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-30,13:20:00,2024-01-30 13:20:00,2024,1,30,1,13,1,9,141,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,4.0,Ambalantota,Kalamatiya Road Kalametiya Southern Province,6.0985829,80.9547514,2024-01-30,13:27:00,2024-01-30 13:27:00,2024,1,30,1,13,1,0,217,0,0,1,0,0,0,1,0,0
Red-vented Bulbul,1.0,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-30,14:02:00,2024-01-30 14:02:00,2024,1,30,1,14,1,8,453,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,5.0,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-30,14:02:00,2024-01-30 14:02:00,2024,1,30,1,14,1,8,453,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Tangalle,Thangalle Marsh,6.0431558,80.8059458,2024-01-30,14:02:00,2024-01-30 14:02:00,2024,1,30,1,14,1,8,453,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,6.0,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2024-01-30,17:08:00,2024-01-30 17:08:00,2024,1,30,1,17,1,9,269,0,0,1,0,0,0,0,1,0
Red-vented Bulbul,1.0,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2024-01-30,17:08:00,2024-01-30 17:08:00,2024,1,30,1,17,1,9,269,1,0,1,0,0,0,0,1,0
White-throated Kingfisher,4.0,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2024-01-30,17:08:00,2024-01-30 17:08:00,2024,1,30,1,17,1,9,269,2,0,1,0,0,0,0,1,0
Blue-tailed Bee-eater,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-31,05:51:00,2024-01-31 05:51:00,2024,1,31,2,5,0,9,582,0,0,1,0,0,1,0,0,0
White-throated Kingfisher,0.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-31,05:51:00,2024-01-31 05:51:00,2024,1,31,2,5,0,9,582,2,0,1,0,0,1,0,0,0
Blue-tailed Bee-eater,3.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-01-31,06:30:00,2024-01-31 06:30:00,2024,1,31,2,6,1,3,69,0,0,1,0,0,1,0,0,0
Red-vented Bulbul,6.0,Hambantota,Bundala NP General,6.188598,81.2200356,2024-01-31,06:30:00,2024-01-31 06:30:00,2024,1,31,2,6,1,3,69,1,0,1,0,0,1,0,0,0
Red-vented Bulbul,2.0,Thissamaharama,Weliaragoda Wetland,6.291246,81.297683,2024-01-31,12:26:00,2024-01-31 12:26:00,2024,1,31,2,12,1,9,532,1,0,1,0,0,0,1,0,0
White-throated Kingfisher,1.0,Thissamaharama,Thissamaharama Stupa temple,6.2800217,81.291378,2024-01-31,15:00:00,2024-01-31 15:00:00,2024,1,31,2,15,1,9,459,2,0,1,0,0,0,1,0,0
White-throated Kingfisher,3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-31,16:03:00,2024-01-31 16:03:00,2024,1,31,2,16,1,9,582,2,0,1,0,0,0,1,0,0
Red-vented Bulbul,2.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-31,16:03:00,2024-01-31 16:03:00,2024,1,31,2,16,1,9,582,1,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,3.0,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-31,16:03:00,2024-01-31 16:03:00,2024,1,31,2,16,1,9,582,0,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,3.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-31,16:18:00,2024-01-31 16:18:00,2024,1,31,2,16,1,9,141,0,0,1,0,0,0,1,0,0
White-throated Kingfisher,5.0,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-31,16:18:00,2024-01-31 16:18:00,2024,1,31,2,16,1,9,141,2,0,1,0,0,0,1,0,0
Blue-tailed Bee-eater,10.0,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2024-01-31,17:11:00,2024-01-31 17:11:00,2024,1,31,2,17,1,9,269,0,0,1,0,0,0,0,1,0
