COMMON NAME,OBSERVATION COUNT,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
Blue-tailed Bee-eater,2,Thissamaharama,Lake Ibis  N  E,6.2944612,81.2384999,2023-11-24,06:27:00
Blue-tailed Bee-eater,10,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-03,15:20:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-15,05:38:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-04,06:15:00
Blue-tailed Bee-eater,6,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-18,07:58:00
Blue-tailed Bee-eater,1,Thissamaharama,Sri Kawanthissa Vocational Training Center,6.2805709,81.2901642,2023-11-16,07:35:00
Blue-tailed Bee-eater,2,Thissamaharama,Kithala Resort,6.292169,81.297186,2023-11-02,13:59:00
Blue-tailed Bee-eater,9,Thissamaharama,Unnamed Road Southern Province,6.3589879,81.4962166,2023-11-25,14:16:00
Blue-tailed Bee-eater,X,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-02,16:00:00
Blue-tailed Bee-eater,50,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-26,15:19:00
Blue-tailed Bee-eater,10,Thissamaharama,Palatupana Southern Province,6.2479069,81.3674272,2023-11-27,05:55:00
Blue-tailed Bee-eater,10,Thissamaharama,Palatupana Southern Province,6.2479069,81.3674272,2023-11-27,05:55:00
Blue-tailed Bee-eater,10,Thissamaharama,Tissamaharama lakes  around,6.2834876,81.2903027,2023-11-25,14:00:00
Blue-tailed Bee-eater,X,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-02,16:00:00
Blue-tailed Bee-eater,9,Thissamaharama,Buffalo Pens in Thissa TankSanding Amazing Road Tissamaharama Southern Province,6.2933631,81.2741838,2023-11-23,16:18:00
Blue-tailed Bee-eater,12,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-21,14:31:00
Blue-tailed Bee-eater,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-27,08:46:00
Blue-tailed Bee-eater,28,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-22,05:54:00
Blue-tailed Bee-eater,2,Thissamaharama,Kirinda  Palatupana  Yala Road Kirinda Southern Province,6.2289615,81.3424394,2023-11-25,06:04:00
Blue-tailed Bee-eater,50,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-26,15:19:00
Blue-tailed Bee-eater,5,Thissamaharama,Voccational Training Centre Tissamaharama,6.2805659,81.290316,2023-11-23,17:04:00
Blue-tailed Bee-eater,10,Thissamaharama,Palatupana Southern Province,6.2479069,81.3674272,2023-11-27,05:55:00
Blue-tailed Bee-eater,2,Thissamaharama,Tissa Road Southern Province,6.2904075,81.2443803,2023-11-28,08:14:00
Blue-tailed Bee-eater,5,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-06,08:30:00
Blue-tailed Bee-eater,X,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-02,16:00:00
Blue-tailed Bee-eater,6,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-18,07:58:00
Blue-tailed Bee-eater,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-27,08:46:00
Blue-tailed Bee-eater,1,Thissamaharama,Pannegamuwa Tank,6.3094753,81.2354842,2023-11-03,12:44:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park Block I Katagamuwa Entrance Southern Province,6.3889315,81.4138879,2023-11-30,06:11:00
Blue-tailed Bee-eater,25,Thissamaharama,Yala NP,6.45905,81.53806,2023-11-27,
Blue-tailed Bee-eater,5,Thissamaharama,Yala National Park Block I Palatupana Entrance Southern Province,6.2806912,81.4017648,2023-11-24,05:56:00
Blue-tailed Bee-eater,4,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-30,15:38:00
Blue-tailed Bee-eater,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-10,08:00:00
Blue-tailed Bee-eater,5,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-06,08:30:00
Blue-tailed Bee-eater,10,Thissamaharama,Palatupana Southern Province,6.2479069,81.3674272,2023-11-27,05:55:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala entrance roads  around,6.2866054,81.3838754,2023-11-25,17:00:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-20,06:00:00
Blue-tailed Bee-eater,4,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-03,08:30:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-03,06:10:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-18,07:00:00
Blue-tailed Bee-eater,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-27,08:46:00
Blue-tailed Bee-eater,4,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-11-03,08:30:00
Blue-tailed Bee-eater,X,Thissamaharama,Tissa wetland Tissamaharamaya,6.2975638,81.2747527,2023-11-22,15:00:00
Blue-tailed Bee-eater,50,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-26,15:19:00
Blue-tailed Bee-eater,3,Thissamaharama,Yala National Park Block I Katagamuwa Entrance Southern Province,6.3889315,81.4138879,2023-11-01,06:07:00
Blue-tailed Bee-eater,5,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-11-22,15:45:00
Blue-tailed Bee-eater,50,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-11-26,15:19:00
Blue-tailed Bee-eater,15,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-11-24,10:15:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-27,06:06:00
Blue-tailed Bee-eater,20,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-31,06:00:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-26,14:43:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-06,06:24:00
Blue-tailed Bee-eater,4,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-26,16:38:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-27,06:39:00
Blue-tailed Bee-eater,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-30,06:30:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-13,14:49:00
Blue-tailed Bee-eater,X,Thissamaharama,Mahaseelawa Lagoon Southern Province,6.2938486,81.4341771,2023-12-05,15:27:00
Blue-tailed Bee-eater,5,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-14,16:16:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-27,06:39:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-04,06:13:00
Blue-tailed Bee-eater,4,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-22,06:36:00
Blue-tailed Bee-eater,X,Thissamaharama,Patanangala Resthouse Road,6.344347,81.4970484,2023-12-22,12:30:00
Blue-tailed Bee-eater,X,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-12-29,16:34:00
Blue-tailed Bee-eater,2,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-04,15:35:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-06,06:24:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-26,14:43:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-08,06:58:00
Blue-tailed Bee-eater,10,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-17,09:18:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-22,15:44:00
Blue-tailed Bee-eater,1,Thissamaharama,Peacock Reach Hotel Tissamaharama Southern Province,6.2919679,81.3003658,2023-12-17,07:15:00
Blue-tailed Bee-eater,2,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-01,15:57:00
Blue-tailed Bee-eater,X,Thissamaharama,Patanangala Resthouse Road,6.344347,81.4970484,2023-12-22,12:30:00
Blue-tailed Bee-eater,2,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-04,15:35:00
Blue-tailed Bee-eater,2,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2023-12-30,16:00:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-06,06:24:00
Blue-tailed Bee-eater,14,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-03,06:00:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-06,06:24:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-04,06:13:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-27,06:39:00
Blue-tailed Bee-eater,10,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-11,06:03:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-02,05:41:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-10,06:25:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-14,05:51:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-26,14:43:00
Blue-tailed Bee-eater,8,Thissamaharama,Thissa lake,6.2876406,81.2778448,2023-12-01,08:27:00
Blue-tailed Bee-eater,2,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-04,15:35:00
Blue-tailed Bee-eater,2,Thissamaharama,Cinnamon wild yala,6.258186,81.405269,2023-12-08,08:34:00
Blue-tailed Bee-eater,2,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-04,15:35:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-16,06:27:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-26,14:43:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-26,14:43:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-31,06:06:00
Blue-tailed Bee-eater,X,Thissamaharama,Kirinda  Palatupana  Yala Road Southern Province,6.2742984,81.404126,2023-12-25,08:06:00
Blue-tailed Bee-eater,12,Thissamaharama,Palatupana Southern Province,6.2601769,81.4047361,2023-12-14,07:18:00
Blue-tailed Bee-eater,4,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2023-12-01,08:39:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-11,06:38:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-07,07:00:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-04,06:13:00
Blue-tailed Bee-eater,1,Thissamaharama,Tissamaharama Southern Province,6.2888728,81.2760413,2023-12-29,15:43:00
Blue-tailed Bee-eater,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-10,05:40:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-27,06:00:00
Blue-tailed Bee-eater,4,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-13,05:30:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-09,05:41:00
Blue-tailed Bee-eater,10,Thissamaharama,Debarawewa,6.294174,81.273936,2023-12-04,10:00:00
Blue-tailed Bee-eater,6,Thissamaharama,Yala national park,6.3678296,81.516764,2023-12-02,06:02:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-26,06:00:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-01,06:00:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-06,06:24:00
Blue-tailed Bee-eater,X,Thissamaharama,Sithulpawwa,6.3868929,81.4489817,2023-12-14,
Blue-tailed Bee-eater,X,Thissamaharama,Mahaseelawa Lagoon Southern Province,6.2938486,81.4341771,2023-12-24,06:30:00
Blue-tailed Bee-eater,4,Thissamaharama,Yala National Park Block V  Palatupana  Via Heenwewa Section  Katagamuwa Entrance Upto Koma Wewa  Southern Province,6.276657,81.4028294,2023-12-19,07:05:00
Blue-tailed Bee-eater,3,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-14,15:40:00
Blue-tailed Bee-eater,2,Thissamaharama,Weliaragoda Wetland,6.291246,81.297683,2023-12-21,17:00:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-27,06:39:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-12,05:15:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-04,06:13:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-06,06:24:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-27,06:00:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-04,06:13:00
Blue-tailed Bee-eater,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-22,06:32:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-14,05:30:00
Blue-tailed Bee-eater,15,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-15,06:00:00
Blue-tailed Bee-eater,3,Thissamaharama,Weliaragoda Wetland,6.291246,81.297683,2023-12-05,14:24:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-10,16:00:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-02,06:20:00
Blue-tailed Bee-eater,3,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-13,18:10:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-09,13:17:00
Blue-tailed Bee-eater,3,Thissamaharama,Kulu Safari,6.390409,81.373715,2023-12-16,10:10:00
Blue-tailed Bee-eater,12,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-17,06:58:00
Blue-tailed Bee-eater,12,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-17,06:58:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-27,06:39:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2023-12-01,06:50:00
Blue-tailed Bee-eater,4,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2023-12-29,14:11:00
Blue-tailed Bee-eater,3,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,07:54:00
Blue-tailed Bee-eater,2,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00
Blue-tailed Bee-eater,1,Thissamaharama,Cinnamon Wild To Galge,6.2602904,81.4010815,2024-01-14,13:19:00
Blue-tailed Bee-eater,X,Thissamaharama,kl park,6.3904653,81.3687668,2024-01-22,14:23:00
Blue-tailed Bee-eater,3,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-20,14:46:00
Blue-tailed Bee-eater,6,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2024-01-30,17:08:00
Blue-tailed Bee-eater,6,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,06:46:00
Blue-tailed Bee-eater,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-25,16:52:00
Blue-tailed Bee-eater,3,Thissamaharama,Pannegamuwa Lake,6.3092571,81.2350559,2024-01-29,14:23:00
Blue-tailed Bee-eater,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-23,07:15:00
Blue-tailed Bee-eater,30,Thissamaharama,Sithulpawwa,6.3868929,81.4489817,2024-01-02,06:00:00
Blue-tailed Bee-eater,2,Thissamaharama,Treasure Rock Kirinda,6.2082344,81.3258219,2024-01-08,16:00:00
Blue-tailed Bee-eater,22,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-25,17:54:00
Blue-tailed Bee-eater,4,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-21,16:16:00
Blue-tailed Bee-eater,22,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-25,17:54:00
Blue-tailed Bee-eater,3,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2024-01-30,03:30:00
Blue-tailed Bee-eater,7,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-19,14:00:00
Blue-tailed Bee-eater,2,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,17:14:00
Blue-tailed Bee-eater,22,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-25,17:54:00
Blue-tailed Bee-eater,2,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2024-01-23,15:35:00
Blue-tailed Bee-eater,6,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-23,15:00:00
Blue-tailed Bee-eater,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-15,06:12:00
Blue-tailed Bee-eater,6,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-23,15:00:00
Blue-tailed Bee-eater,2,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-05,15:50:00
Blue-tailed Bee-eater,1,Thissamaharama,Hibiscus Garden Hotel Tissamaharama,6.2973268,81.293968,2024-01-21,13:34:00
Blue-tailed Bee-eater,6,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-22,05:53:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-31,05:51:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-16,14:46:00
Blue-tailed Bee-eater,2,Thissamaharama,Kirinda Lagoon,6.2258378,81.3363626,2024-01-26,13:00:00
Blue-tailed Bee-eater,X,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-26,15:28:00
Blue-tailed Bee-eater,3,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-20,14:46:00
Blue-tailed Bee-eater,3,Thissamaharama,Lake View Cottage  Tissamaharama,6.298747,81.284055,2024-01-01,06:30:00
Blue-tailed Bee-eater,20,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-24,14:30:00
Blue-tailed Bee-eater,15,Thissamaharama,Yoda Kandiya Tank,6.2627547,81.3053389,2024-01-25,16:52:00
Blue-tailed Bee-eater,6,Thissamaharama,Nimalawa Temple Road Kirinda,6.2354884,81.3448247,2024-01-26,14:20:00
Blue-tailed Bee-eater,6,Thissamaharama,Kataragama  Situlpawwa Road Southern Province,6.3985397,81.386856,2024-01-13,14:01:00
Blue-tailed Bee-eater,3,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-31,16:18:00
Blue-tailed Bee-eater,5,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-25,08:00:00
Blue-tailed Bee-eater,7,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2024-01-25,17:29:00
Blue-tailed Bee-eater,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-15,06:12:00
Blue-tailed Bee-eater,3,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-31,16:03:00
Blue-tailed Bee-eater,2,Thissamaharama,Wirawila,6.2825812,81.2324381,2024-01-25,07:17:00
Blue-tailed Bee-eater,8,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-19,18:23:00
Blue-tailed Bee-eater,3,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-20,14:46:00
Blue-tailed Bee-eater,2,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-22,14:06:00
Blue-tailed Bee-eater,10,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-26,05:35:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-22,05:55:00
Blue-tailed Bee-eater,15,Thissamaharama,Yoda Kandiya Tank,6.2627547,81.3053389,2024-01-25,16:52:00
Blue-tailed Bee-eater,1,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-30,13:20:00
Blue-tailed Bee-eater,2,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-21,08:30:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-20,06:30:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-21,14:00:00
Blue-tailed Bee-eater,15,Thissamaharama,Yoda Kandiya Tank,6.2627547,81.3053389,2024-01-25,16:52:00
Blue-tailed Bee-eater,X,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-29,19:08:00
Blue-tailed Bee-eater,2,Thissamaharama,Kirinda Lagoon,6.2258378,81.3363626,2024-01-26,13:00:00
Blue-tailed Bee-eater,4,Thissamaharama,Kirinda  Palatupana  Yala Road Palatupana Southern Province,6.2470534,81.3672305,2024-01-06,06:36:00
Blue-tailed Bee-eater,2,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-21,08:30:00
Blue-tailed Bee-eater,10,Thissamaharama,Debarawewa Lake,6.2935227,81.2677467,2024-01-09,15:20:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-20,06:30:00
Blue-tailed Bee-eater,3,Thissamaharama,Godakalapuwa  Ruhuna NP,6.2809791,81.4122045,2024-01-26,07:54:00
Blue-tailed Bee-eater,1,Thissamaharama,Yala National Park General,6.3531747,81.4722061,2024-01-25,06:42:00
Blue-tailed Bee-eater,7,Thissamaharama,Tissa Lake,6.2885959,81.2879062,2024-01-25,17:29:00
